run_id,run_name,state,lr_rew,gradient_steps_rew,batch_size_rew,fragment_length,fragmenter_type,labels_type,net_arch,total_queries,successes,timeouts,collisions,ep_length,ep_avg_speed,ep_env_return,ep_fast_return,spearman_seg1,spearman_seg5,spearman_seg20,spearman_segNone,acc_val,acc_train,acc_gap,loss_val,mean_true_reward,mean_model_reward,time_train_rew_model
9mmc61i7,ppo_chri binary_bernulli segNone tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,100,,active,binary_bernulli,"[128, 128]",50000,0.5384615384615385,0.0,0.4615384615384617,302.0,9.585936025272686,2.866979635678805,-15.454504942955069,0.7654237751878274,0.26702708232294964,-0.3337823932400696,-0.4802625410220347,0.5107117891311646,0.5638412237167358,0.05312943458557129,0.6868816018104553,-29.533637595556133,3.2689223289489746,25.31151767494157
09km2xe5,ppo_chri binary_bernulli segNone tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,100,,active,binary_bernulli,"[128, 128]",10000,0.0,0.7999999999999999,0.2,482.0,4.968885120969345,11.657249188423158,-100.066844960936,0.6679977822135591,0.6003725361395196,0.4320034566949976,0.645546179090483,0.5264586210250854,0.5980320572853088,0.07157343626022339,0.6967728734016418,-92.69806403247183,-0.4641997218132019,38.41920256684534
9mnfv1hs,ppo_chri soft segNone tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,100,,active,soft,"[32, 32]",10000,0.6818181818181819,0.0,0.3181818181818182,175.54545454545453,17.333899177365694,-0.16558170318603505,19.955292699891924,0.8571007967525813,0.7334296618130368,0.7310052240928896,0.7606188466947962,0.8941548466682434,0.899897038936615,0.005742192268371582,0.6838721036911011,26.75957160531847,0.28757938742637634,22.143700345186517
b59w0cz8,ppo_chri binary_bernulli segNone tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,100,,active,binary_bernulli,"[32, 32]",100000,0.0,0.7777777777777777,0.2222222222222222,466.8888888888889,2.243117928365415,-9.301817033025952,-77.41633610707123,0.46559856839566033,0.16537254331430065,-0.06227628277952362,0.17855133614627286,0.5415657758712769,0.5582912564277649,0.016725480556488037,0.6821988821029663,-80.8671057760312,2.70127010345459,23.8418249131646
m6ynjbbh,ppo_chri binary_bernulli segNone tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,100,,active,binary_bernulli,"[32, 32]",50000,0.0,1.0,0.0,600.0,0.22828941956979087,-17.066503882408142,-117.06509275355504,0.631583088901636,0.1798637350569526,-0.2885783810818357,-0.3392405063291139,0.536950409412384,0.5475313067436218,0.010580897331237791,0.6758173108100891,-104.80161066551187,-3.785055160522461,24.944236041978
t1ivmfqe,ppo_chri binary_bernulli segNone tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,100,,active,binary_bernulli,"[32, 32]",10000,0.1944444444444444,0.0,0.8055555555555555,118.61111111111114,16.133936913090796,0.03551483816570694,-27.10001071991796,0.5724858425166292,0.3498004332508287,0.2960433739299498,-0.04524144397562119,0.5216748714447021,0.5397447347640991,0.018069863319396973,0.6904212236404419,-24.642131712870395,-0.8535450100898743,17.864770281128585
h0vk3pqy,ppo_chri soft segNone tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,soft,"[128, 128]",10000,1.0,0.0,0.0,327.45454545454544,11.557069433034192,0.741766788742759,26.39360099837078,0.8575094914025466,0.7585084917829145,0.7457791890382729,0.7460853258321613,0.9034313559532166,0.9051507711410522,0.0017194151878356934,0.6752449870109558,8.296407865694064,0.35940054059028625,32.12471390585415
838vzfyr,ppo_chri binary_bernulli segNone tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,binary_bernulli,"[128, 128]",100000,0.5714285714285712,0.0,0.3809523809523809,188.33333333333331,15.38580286628292,-0.0752105145227342,3.2433077426511536,0.8085342491816847,0.6389456503388787,0.5523674651736722,0.5687294889826536,0.5474500060081482,0.5538125038146973,0.006362497806549072,0.6613888144493103,15.492752785864694,-0.5430779457092285,27.41020651999861
0kw7lrny,ppo_chri binary_bernulli segNone tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,binary_bernulli,"[128, 128]",50000,0.45,0.0,0.55,207.75000000000003,10.427023862766523,0.5391949653625496,-16.163338064422103,0.8234107344404278,0.6485183646520936,0.697130718765234,0.6251992498827942,0.5454999804496765,0.5439000129699707,-0.0015999674797058103,0.6756725311279297,-9.750395366401408,-0.4625250995159149,34.46029542107135
fqgqn4zs,ppo_chri binary_bernulli segNone tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,binary_bernulli,"[128, 128]",10000,0.018292682926829267,0.0,0.8231707317073169,24.37195121951219,27.648458144656,0.268410836778036,-38.92436461221741,0.5186743802711758,0.3709156550358118,0.2581543346670944,0.4900843881856541,0.5617647171020508,0.580276370048523,0.018511652946472168,0.6664465665817261,-39.58856926651196,0.3922297954559326,11.519646973116323
ya5bw9ao,ppo_chri soft segNone tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,soft,"[32, 32]",10000,0.8461538461538463,0.0,0.15384615384615383,300.46153846153845,11.556860536132188,-0.2542910117369432,17.594826913931513,0.8571144199075802,0.753914309568605,0.7310292272853273,0.6927332395686826,0.9196078181266784,0.9146984815597534,-0.004909336566925049,0.6695743203163147,18.4953713345642,-0.1341029703617096,18.74098990811035
2sx5mj35,ppo_chri binary_bernulli segNone tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,binary_bernulli,"[32, 32]",100000,0.95,0.0,0.05,205.8499999999999,21.3974610964612,0.12289857268333453,41.99772723072225,0.7025052338256434,0.46036708520854336,0.4977482007817639,0.7703000468823255,0.5449000000953674,0.5470125079154968,0.0021125078201293945,0.6668374538421631,32.04094150896739,0.24895155429840088,21.414937504101545
v37oldic,ppo_chri binary_bernulli segNone tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,binary_bernulli,"[32, 32]",50000,0.7307692307692308,0.0,0.26923076923076916,145.11538461538458,17.851259152320367,0.8176122216077951,30.338231978600888,0.6090503905335397,0.5926194783111881,0.6968306788597631,0.4417252695733709,0.5730000138282776,0.560949981212616,-0.01205003261566162,0.654198408126831,17.557618922554106,-0.07350894808769226,16.16802347684279
n5q77s7r,ppo_chri binary_bernulli segNone tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,100,,random,binary_bernulli,"[32, 32]",10000,0.0,0.6666666666666665,0.2222222222222222,414.8888888888889,5.099012279009213,0.10050715340508276,-74.88585951516424,0.8179478492858895,0.7391588772802933,0.7309752201023426,0.8036333802156589,0.5730392336845398,0.5881909728050232,0.015151739120483398,0.6408596634864807,-66.48139256260856,0.9264549612998962,27.527494871988893
l028b3bc,ppo_chri soft seg1 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,soft,"[128, 128]",10000,0.9523809523809524,0.0,0.047619047619047616,183.33333333333337,18.950332388065693,0.20545443750563125,48.16656457697585,0.8158090139510702,0.7167404691678524,0.7172213908355601,0.5936005625879044,0.9627450704574584,0.9572864174842834,-0.005458652973175049,0.685734212398529,38.13542341694558,0.14100374281406405,30.30288606090471
hgflfwku,ppo_chri binary_bernulli seg1 tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,binary_bernulli,"[128, 128]",100000,0.1,0.6,0.3,398.1,6.182267529286283,-0.647892940044403,-49.461931157620256,0.6028041739665675,0.4822329903618777,0.512462157746053,0.4234646038443507,0.5102999806404114,0.5104625225067139,0.00016254186630249023,0.688431441783905,-26.664052758968147,-0.010225548408925532,35.74624351481907
fcc9azyt,ppo_chri binary_bernulli seg1 tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,binary_bernulli,"[128, 128]",50000,0.14285714285714285,0.4285714285714286,0.42857142857142855,316.64285714285717,13.040018623651628,-1.6332457746778215,-38.233765645160254,0.7573520558510094,0.47463006920721657,0.28745623183537483,-0.24821847163619315,0.5163999795913696,0.5216249823570251,0.005225002765655518,0.6861107349395752,-26.8798581859992,0.2529985308647156,36.76125961588696
dov77vlq,ppo_chri binary_bernulli seg1 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,binary_bernulli,"[128, 128]",10000,0.4090909090909091,0.0,0.5909090909090909,183.45454545454544,15.245302141173566,-2.4581117196516553,-10.32902385586425,0.8001696320123916,0.5355975696512293,0.08959191577358717,0.3124472573839663,0.5284313559532166,0.6291457414627075,0.10071438550949097,0.6999193429946899,-16.520733392502056,3.3140926361083984,31.946260329103097
r4jbvxv7,ppo_chri soft seg1 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,soft,"[32, 32]",10000,0.8666666666666667,0.0,0.13333333333333333,140.60000000000002,23.8766221831488,0.623644106586774,43.68605806921723,0.8154275656111024,0.7283250149082485,0.7231501793676636,0.60014064697609,0.9588235020637512,0.9579145908355712,-0.0009089112281799316,0.6784619092941284,32.1000731771157,-0.482292115688324,30.725439263973385
76zl210u,ppo_chri binary_bernulli seg1 tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,binary_bernulli,"[32, 32]",100000,0.625,0.25,0.125,456.875,8.539419024984293,-0.26904929429292673,-27.55715005937124,0.810400621416527,0.6299014171169832,0.6086729538343264,0.6108063759962495,0.5069000124931335,0.5142624974250793,0.007362484931945801,0.6860062479972839,-21.9010380225615,-0.5529739856719971,34.028706203913316
jfz04q8q,ppo_chri binary_bernulli seg1 tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,binary_bernulli,"[32, 32]",50000,0.6499999999999999,0.0,0.3499999999999999,199.00000000000003,17.52873267267676,-1.5873445272445676,13.422816361737558,0.8091064216916364,0.6059756368008932,0.6033982522961495,0.7341303328645101,0.5019000172615051,0.5260499715805054,0.024149954319000244,0.6847465634346008,9.575273675032738,-0.8695552945137024,35.910441282903776
seklrlel,ppo_chri binary_bernulli seg1 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,1.0,active,binary_bernulli,"[32, 32]",10000,0.3333333333333333,0.0,0.6666666666666666,74.16666666666667,22.18538562116329,0.02607426599220001,-5.463133544322502,0.8206792918631586,0.7268176427045993,0.6013279769484008,0.6630567276136897,0.531862735748291,0.5746231079101562,0.042760372161865234,0.6752461194992065,-0.21969095318652876,0.4411780834197998,30.42890747403726
s06snay0,ppo_chri soft seg1 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,soft,"[128, 128]",10000,0.8148148148148149,0.0,0.18518518518518515,145.77777777777777,19.58793609417526,-0.3123375243610806,35.64977703732539,0.8157817676410725,0.7206980718858002,0.712522765915887,0.6208626347866854,0.9671568870544434,0.9624372124671936,-0.004719674587249756,0.6863325834274292,39.024852967359585,0.12192516028881072,32.36696518701501
xh30lv7f,ppo_chri binary_bernulli seg1 tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,binary_bernulli,"[128, 128]",100000,0.5806451612903224,0.0,0.29032258064516125,125.48387096774196,17.02248392640949,-0.5230541556112227,15.11686933900597,0.7989571712174941,0.6320033305483665,0.7939896010493244,0.9378809188935772,0.5031499862670898,0.5130500197410583,0.009900033473968506,0.6870774030685425,22.503737732057647,0.08915761858224869,35.486734771868214
9d80f0i7,ppo_chri binary_bernulli seg1 tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,binary_bernulli,"[128, 128]",50000,0.6842105263157895,0.0,0.3157894736842105,200.57894736842104,16.740421342727767,-0.4416734889933936,12.506895012467345,0.7928812440880073,0.5600097927900111,0.5530815601486927,0.27266760431317394,0.5098000168800354,0.5238749980926514,0.014074981212615969,0.6878155469894409,18.85118109078762,-0.297525018453598,42.6216682549566
nteq1yho,ppo_chri binary_bernulli seg1 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,binary_bernulli,"[128, 128]",10000,0.1904761904761905,0.0,0.8095238095238095,193.09523809523807,10.95934394268848,-0.07326824324471648,-36.94758782842791,0.797192972645143,0.7055402733120523,0.5225855041566384,0.06542428504453822,0.5308823585510254,0.5888190865516663,0.05793672800064087,0.6891145706176758,-32.56332473456534,-0.231402650475502,33.72936389199458
ft6cafy4,ppo_chri soft seg1 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,soft,"[32, 32]",10000,0.8461538461538459,0.0,0.15384615384615383,153.6923076923077,20.82904542925172,0.2442057637067941,43.092316178001795,0.816081477051047,0.7258687789270033,0.7181455137444103,0.6168776371308018,0.9588235020637512,0.9658291339874268,0.007005631923675537,0.6865378618240356,37.21104468703011,-0.21494486927986145,28.871915679890662
0cqyv6qe,ppo_chri binary_bernulli seg1 tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,binary_bernulli,"[32, 32]",100000,0.7037037037037035,0.0,0.25925925925925924,157.62962962962962,17.80404768439355,-0.03358682879695176,21.299534547226635,0.8073762810067827,0.7769332643757269,0.8428060936694269,0.937974683544304,0.5053499937057495,0.5133000016212463,0.007950007915496826,0.6874566078186035,22.053373891268716,0.10153892636299132,40.04144848603755
o4tyttxg,ppo_chri binary_bernulli seg1 tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,binary_bernulli,"[32, 32]",50000,0.21052631578947367,0.0,0.6842105263157896,230.47368421052627,12.609004509306065,0.9440629043077166,-43.193671227770984,0.7870232874385024,0.5379877454960597,0.22786230581076036,-0.3982184716361932,0.5128999948501587,0.5210999846458435,0.008199989795684814,0.6859835982322693,-35.50410522997539,-0.3444801867008209,40.6478053170722
kd23apm1,ppo_chri binary_bernulli seg1 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,1.0,random,binary_bernulli,"[32, 32]",10000,0.0,0.5555555555555556,0.44444444444444464,445.55555555555554,3.3999479424150416,6.037607312202454,-108.16516872931088,0.4922863290384054,0.037756370694593026,-0.3576355657249999,-0.36962025316455693,0.4901960790157318,0.54258793592453,0.05239185690879822,0.691935122013092,-93.16169800938164,-0.6781282424926758,36.654056490864605
vsboja3m,ppo_chri soft seg2 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,soft,"[128, 128]",10000,0.9090909090909088,0.0,0.0,187.5909090909091,19.58878590025421,-0.27033049139109544,41.68523779567551,0.8152640877511161,0.7086631161243934,0.7095763740441636,0.6834270979840601,0.95686274766922,0.9621859192848206,0.005323171615600586,0.6887956857681274,42.80137762849101,0.47453150153160095,37.59818428079598
bjt034ej,ppo_chri binary_bernulli seg2 tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,binary_bernulli,"[128, 128]",100000,1.0,0.0,0.0,245.6,15.47650161671594,-0.3082500219345093,42.62574254665219,0.7990661564574849,0.6153321543040227,0.623608940328664,0.4153070792311299,0.5055999755859375,0.5144500136375427,0.008850038051605225,0.689250111579895,30.16418703945636,0.1974654495716095,50.10206235316582
3zv67ymv,ppo_chri binary_bernulli seg2 tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,binary_bernulli,"[128, 128]",50000,0.7647058823529412,0.0,0.2352941176470588,230.35294117647055,14.168493545042145,-0.6774307629641365,15.216126015436451,0.7944751532228728,0.5894786190980067,0.4601291974338323,0.2576418190342241,0.512499988079071,0.5177749991416931,0.00527501106262207,0.688737154006958,10.999551885402797,-0.07654543966054916,44.540323205059394
pjfmetmb,ppo_chri binary_bernulli seg2 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,binary_bernulli,"[128, 128]",10000,0.0,1.0,0.0,600.0,0.4442799606172826,-23.818138313293456,-114.47752607180604,-0.07167823002644372,0.00969282365215097,0.022875042393095395,0.6266057196436945,0.4931372404098511,0.5994974970817566,0.10636025667190552,0.7150954604148865,-82.57445395123376,1.3719806671142578,47.14034303999506
u7oflwu4,ppo_chri soft seg2 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,soft,"[32, 32]",10000,0.7916666666666666,0.0,0.20833333333333337,169.75000000000006,20.05191631378841,-0.40052857374151546,35.304692786219334,0.8154548119211001,0.6973007726610292,0.704019634994844,0.5906000937646507,0.9441176652908324,0.9435929656028748,-0.0005246996879577637,0.688666582107544,39.58259763545814,-0.13369789719581604,40.555013911100104
e7n3q2h6,ppo_chri binary_bernulli seg2 tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,binary_bernulli,"[32, 32]",100000,0.8333333333333334,0.0,0.16666666666666666,200.11111111111111,16.80724389762207,1.6331628229882982,30.382272253620062,0.8095832321165962,0.724079149776854,0.8269999914492242,0.6502344116268167,0.5044999718666077,0.5129749774932861,0.008475005626678467,0.6883817315101624,11.592136456137151,-0.35827094316482544,45.74304127506912
xa5xgw1b,ppo_chri binary_bernulli seg2 tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,binary_bernulli,"[32, 32]",50000,0.5555555555555556,0.0,0.4444444444444444,114.3888888888889,16.569634496506467,-0.13879665152894133,11.365639482410792,0.8066406306368448,0.6786778196589721,0.5758485881758187,0.8027894983591186,0.5094000101089478,0.5208500027656555,0.011449992656707764,0.6887515783309937,22.003464425979875,0.10621882230043413,41.793683398049325
bxls35aj,ppo_chri binary_bernulli seg2 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,2.0,active,binary_bernulli,"[32, 32]",10000,0.27272727272727276,0.5454545454545454,0.18181818181818185,428.8181818181818,8.70454001020831,-2.9181789593263106,-56.9013456115984,0.6801973175150283,0.3095157609716287,0.11682953839222832,0.06418190342240976,0.5186274647712708,0.5542713403701782,0.03564387559890747,0.6929324865341187,-62.55276948108056,4.512356281280518,43.03305922704749
kba0li15,ppo_chri soft seg2 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,soft,"[128, 128]",10000,0.7586206896551724,0.0,0.24137931034482765,132.82758620689654,20.402133208890557,-0.2458054896058708,31.75137223470469,0.8149916246511392,0.7253222814348436,0.7195737036944513,0.7642756680731365,0.943137228488922,0.944095492362976,0.0009582638740539552,0.6896504163742065,46.00507612898655,0.19948948919773105,44.32677838392556
30u065n5,ppo_chri binary_bernulli seg2 tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,binary_bernulli,"[128, 128]",100000,0.8333333333333334,0.0,0.16666666666666666,342.50000000000006,10.116787907110936,-0.27244316041469574,0.09220891988364475,0.8329878124046187,0.5090053620107556,0.20564135041159137,0.07292545710267229,0.5048999786376953,0.5105875134468079,0.005687534809112549,0.6905794143676758,-6.188242392502679,-0.24276508390903473,47.04021106986329
0e7e2lc8,ppo_chri binary_bernulli seg2 tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,binary_bernulli,"[128, 128]",50000,0.0,0.7999999999999999,0.2,480.6,4.355563561650751,0.4044770419597626,-100.48087173142444,0.5920486930949763,0.30195487808559524,0.014833972926477394,0.23633380215658695,0.5055999755859375,0.5155749917030334,0.009975016117095947,0.6911429762840271,-101.04937088567944,-0.4932277500629425,48.2379611551296
thlmc725,ppo_chri binary_bernulli seg2 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,binary_bernulli,"[128, 128]",10000,0.0,0.5,0.5,324.9,8.266184871821043,-1.8641930520534515,-75.27858653764694,0.5619892015900161,0.265910065470843,0.25128342083181265,0.5462962962962964,0.5063725709915161,0.5858040452003479,0.07943147420883179,0.7101041674613953,-75.65696649209457,-0.7634806036949158,45.05805101012811
o7bnaoac,ppo_chri soft seg2 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,soft,"[32, 32]",10000,0.7586206896551724,0.0,0.24137931034482765,136.7241379310345,23.136063458098672,0.04317804451646476,35.20145040115323,0.815550174006092,0.7193528472897147,0.7134708920171748,0.5561181434599157,0.9313725233078004,0.9386934638023376,0.0073209404945373535,0.6892897486686707,34.34028416695601,-0.165285125374794,41.275434027193114
a1j6lkky,ppo_chri binary_bernulli seg2 tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,binary_bernulli,"[32, 32]",100000,0.7777777777777778,0.0,0.2222222222222222,230.66666666666669,14.462403135749357,0.13282715943124562,14.519203430529956,0.8047878815570014,0.6738614351676308,0.8295083250589602,0.8770511017346461,0.4984500110149383,0.5091249942779541,0.010674983263015749,0.6905583739280701,15.657260208393428,-0.8743280172348022,46.13172875600867
x9ezhabo,ppo_chri binary_bernulli seg2 tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,binary_bernulli,"[32, 32]",50000,0.0,0.2,0.8,277.4,4.347497348851177,0.5261668761571249,-91.6003279496076,0.5929478213249002,0.2246044638106854,0.2989957665997826,0.6323722456633849,0.5060999989509583,0.5180000066757202,0.011900007724761965,0.6914851069450378,-81.38542913548828,-0.5928995013237,43.91775522008538
6ephdeew,ppo_chri binary_bernulli seg2 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,2.0,random,binary_bernulli,"[32, 32]",10000,0.0,0.7499999999999999,0.25,468.5,0.2644547318843537,3.381329849362374,-103.4625666348067,0.5171622100663036,0.30680729537861756,0.27022193966513086,0.7672995780590718,0.4985294044017792,0.5386934876441956,0.04016408324241638,0.6913824081420898,-102.90561653551968,-3.8372743129730225,41.84257302200422
95mio8ef,ppo_chri soft seg25 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,soft,"[128, 128]",10000,0.8500000000000001,0.0,0.15,213.55,15.48784327965785,0.014928877353668211,29.12724398494337,0.8525097935179693,0.7166684035644908,0.7491036311908896,0.889381153305204,0.8671568632125854,0.8614321351051331,-0.005724728107452393,0.691959798336029,28.115903101644744,0.0048715160228312016,63.73419963289052
0s2x6aap,ppo_chri binary_bernulli seg25 tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,binary_bernulli,"[128, 128]",100000,0.6071428571428571,0.0,0.3928571428571429,157.5,14.6421899442985,0.04990060308149874,14.795100325754788,0.6573580981594581,0.6240340759099501,0.6474681136117036,0.8759024847632443,0.4963635504245758,0.5044392347335815,0.008075684309005737,0.6934698820114136,14.912575512404604,-0.15365839004516602,63.99683871399611
a2n8o4o1,ppo_chri binary_bernulli seg25 tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,binary_bernulli,"[128, 128]",50000,0.0,0.5555555555555556,0.4444444444444444,458.0,2.4192265976624325,2.69754421710968,-110.2300716639416,0.619179206275184,0.1371288322634543,-0.15859509323376658,-0.3999531176746367,0.5098000168800354,0.509850025177002,5.0008296966552734e-05,0.6928902864456177,-100.63421546897352,-0.7580446004867554,64.68004978192039
og9wmunp,ppo_chri binary_bernulli seg25 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,binary_bernulli,"[128, 128]",10000,0.0,0.7000000000000001,0.3,422.7,7.917696437157505,-55.7302001953125,-84.80706139304104,0.25679647172830256,0.03490377389485838,-0.05150485017312114,-0.24505391467416787,0.5151960849761963,0.5481155514717102,0.032919466495513916,0.7022140622138977,-94.71004651190222,3.4415531158447266,59.723656514892355
gpbe3ve2,ppo_chri soft seg25 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,soft,"[32, 32]",10000,0.9090909090909088,0.0,0.09090909090909093,184.77272727272728,19.03735767786534,0.11035970395261596,43.202440909843226,0.8556703654777021,0.6802392410651428,0.668944970045305,0.5984060009376465,0.8264706134796143,0.8183417320251465,-0.008128881454467773,0.6903090476989746,44.120081892809075,0.23160892724990845,56.886382828932256
j50bx8p8,ppo_chri binary_bernulli seg25 tot_queries=100000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,binary_bernulli,"[32, 32]",100000,0.0,0.6999999999999998,0.3,421.3,8.21082635229623,-0.893822705745697,-96.25333634113494,0.5911359417100533,0.6286883127937276,0.6864252949380351,0.9092358180965776,0.5033853054046631,0.5064573287963867,0.003072023391723633,0.6930201649665833,-104.53145074695271,0.6608114838600159,55.81887467298657
45e1ac6w,ppo_chri binary_bernulli seg25 tot_queries=50000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,binary_bernulli,"[32, 32]",50000,0.0,1.0,0.0,600.0,0.28358598597801243,1.02844750136137,-116.40263988798452,0.4707617441402241,0.12609078401521795,-0.3568014547877911,-0.6161744022503516,0.4912999868392944,0.5091000199317932,0.01780003309249878,0.6934469938278198,-98.17963090916103,0.787656843662262,57.64839789108373
82zjlyj3,ppo_chri binary_bernulli seg25 tot_queries=10000 fragmenter_type=active seed=0,finished,0.0003,100,500,25.0,active,binary_bernulli,"[32, 32]",10000,0.0,0.0,0.9940476190476192,24.21428571428571,27.139782501826065,-0.08131649628991185,-41.32247725302669,0.6807763016024794,0.5662855057494273,0.6071727543069724,0.8014299109235818,0.5088235139846802,0.5442211031913757,0.03539758920669556,0.6950201988220215,-41.72845704842083,-0.014404748566448689,56.07188380812295
0a355kza,ppo_chri soft seg25 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,25.0,random,soft,"[128, 128]",10000,0.95,0.0,0.05,215.25,15.8614698892486,0.43977118134498594,41.77077499460264,0.8564468853126366,0.7539203150355518,0.7150371003237326,0.5381387716830756,0.9004902243614197,0.9016331434249878,0.0011429190635681152,0.6874009370803833,29.423398453511208,0.23729532957077024,64.4329873509705
6w7gkc85,ppo_chri binary_bernulli seg25 tot_queries=100000 fragmenter_type=random seed=0,finished,0.0003,100,500,25.0,random,binary_bernulli,"[128, 128]",100000,0.9166666666666669,0.0,0.08333333333333333,312.1666666666667,12.115861371226028,0.6280228694279988,17.774111633998807,0.8435457575287265,0.691061092503294,0.6938062766126173,0.9017580872011252,0.5052000284194946,0.5136250257492065,0.008424997329711914,0.6886262893676758,12.037838431558937,-0.008358671329915524,61.79798340797424
m4ckjw49,ppo_chri binary_bernulli seg25 tot_queries=50000 fragmenter_type=random seed=0,finished,0.0003,100,500,25.0,random,binary_bernulli,"[128, 128]",50000,0.0,1.0,0.0,600.0,1.923693134806227,-1.5681443214416504,-96.75415624502192,0.5994596894143501,0.2692430996263224,-0.2829496324552031,-0.3772855133614628,0.5073999762535095,0.5143499970436096,0.006950020790100098,0.6905640363693237,-82.84986758152807,-0.05331561714410782,64.6260474389419
90ierrht,ppo_chri binary_bernulli seg25 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,25.0,random,binary_bernulli,"[128, 128]",10000,0.09302325581395347,0.0,0.9069767441860466,106.72093023255816,16.30710473673936,2.2026308636332645,-43.96957015008955,0.7397100701274999,0.13636613796120944,-0.275382626039229,-0.362822315986873,0.5137255191802979,0.5610553026199341,0.04732978343963623,0.6902052760124207,-53.75269206743776,-1.3950797319412231,62.743382374057546
1xrey3v5,ppo_chri soft seg25 tot_queries=10000 fragmenter_type=random seed=0,finished,0.0003,100,500,25.0,random,soft,"[32, 32]",10000,0.7647058823529412,0.0,0.17647058823529413,237.41176470588235,13.81900136052631,0.05069610651801615,11.607757616908389,0.858217895462487,0.7447799943425073,0.7059818959766232,0.5108298171589312,0.8882352709770203,0.8922110795974731,0.003975808620452881,0.6867585778236389,16.357825201468152,-0.0922359898686409,55.20256296079606
